iwanttobefreak/docker-anyconnect-vpn,https://github.com/iwanttobefreak/docker-anyconnect-vpn,Connect to Cisco Any Connect VPN,22,2019/2/14 20:11
FlyKite/ShadowVPN-iOS,https://github.com/FlyKite/ShadowVPN-iOS,Fork from clowwindy/ShadowVPN-iOS https://github.com/clowwindy/ShadowVPN-iOS,16,2019/7/5 20:48
githubixx/ansible-role-wireguard,https://github.com/githubixx/ansible-role-wireguard,"Ansible role for installing WireGuard VPN. Supports Ubuntu, Debian, Archlinx, Fedora and CentOS.",267,2022/2/18 5:55
iHongRen/pptp-vpn,https://github.com/iHongRen/pptp-vpn,pptp vpn client for macos (Mac 上 pptp vpn 客户端),31,2018/11/1 18:37
LipiLee/ToyVpn,https://github.com/LipiLee/ToyVpn,Building ToyVpn in Android source sample on Android Studio,20,2020/4/17 13:47
foxpass/foxpass-ipsec-vpn,https://github.com/foxpass/foxpass-ipsec-vpn,L2TP/IPSEC VPN with built-in Duo support,48,2021/8/7 1:50
aws-samples/vpn-gateway-strongswan,https://github.com/aws-samples/vpn-gateway-strongswan,AWS CloudFormation template to deploy the open source strongSwan VPN solution to act as a VPN gateway in support of site-to-site VPN connections.,32,2021/6/10 0:09
AntoineMary/docker-softether-vpn-server,https://github.com/AntoineMary/docker-softether-vpn-server,A lightweight Softether VPN Server docker container running on Alpine,25,2018/4/4 15:37
ViRb3/wgcf,https://github.com/ViRb3/wgcf,"🚤 Cross-platform, unofficial CLI for Cloudflare Warp",1.6k,2022/2/18 19:11
sshuttle/sshuttle,https://github.com/sshuttle/sshuttle,Transparent proxy server that works as a poor man's VPN. Forwards over ssh. Doesn't require admin. Works with Linux and MacOS. Supports DNS tunneling.,7.9k,2022/2/15 4:34
qdm12/gluetun,https://github.com/qdm12/gluetun,"VPN client in a thin Docker container for multiple VPN providers, written in Go, and using OpenVPN or Wireguard, DNS over TLS, with a few proxy servers built-in.",1.2k,2022/2/23 9:55
klezVirus/vortex,https://github.com/klezVirus/vortex,"VPN Overall Reconnaissance, Testing, Enumeration and eXploitation Toolkit",232,2022/2/10 3:12
yaodong/bypass-gfw,https://github.com/yaodong/bypass-gfw,Breaking GFW by Mikrotik Router + Dnsmasq + VPN,69,2015/11/15 11:56
johncanlam/vpnauth,https://github.com/johncanlam/vpnauth,Vpnauth which devloped with Django provides a Web-based admin interface to manager your Openvpn account.,24,2012/6/10 10:40
lfasmpao/softethervpn-android,https://github.com/lfasmpao/softethervpn-android,SoftEther VPN for Android: Open Cross-platform Multi-protocol VPN Software.,37,2021/5/15 19:23
gdestuynder/openvpn-netfilter,https://github.com/gdestuynder/openvpn-netfilter,Per VPN user network ACLs using Netfilter,44,2014/5/16 4:23
CraftsmenTech/AndroidVPN,https://github.com/CraftsmenTech/AndroidVPN,基于安卓的vpn连接例子源码,29,2015/12/15 13:18
Xentrk/netflix-vpn-bypass,https://github.com/Xentrk/netflix-vpn-bypass,Bypass OpenVPN tunnel and selectively route Netflix traffic to the WAN interface on AsusWRT-Merlin firmware,56,2020/4/12 7:44
ab77/black.box,https://github.com/ab77/black.box,Plug-and-Play VPN router and unblocker,97,2019/11/7 4:57
FQrabbit/VPN-skip-China-route-Window,https://github.com/FQrabbit/VPN-skip-China-route-Window,普通全局VPN国内外分流小脚本For Win,37,2018/7/7 10:46
mlayah/vpn-ui,https://github.com/mlayah/vpn-ui,,26,2020/2/18 14:18
iamEtornam/EtornamVpnFlutter,https://github.com/iamEtornam/EtornamVpnFlutter,A UI implementation of a VPN app in Flutter,51,2021/2/21 16:46
letheanVPN/lethean-vpn,https://github.com/letheanVPN/lethean-vpn,"This WONT work today, After Fork will re-access.",31,2022/1/30 23:51
iam4x/bobarr,https://github.com/iam4x/bobarr,"🍿 The all-in-one alternative for Sonarr, Radarr, Jackett... with a VPN and running in docker",933,2022/2/19 14:58
MiteshSharma/OpenVPNAnsible,https://github.com/MiteshSharma/OpenVPNAnsible,Setup OpenVPN on ubuntu server and client config to connect to server using VPN,20,2019/3/29 0:39
halfrost/resume,https://github.com/halfrost/resume,🎖 my homepage (need VPN),38,2021/12/21 11:30
Yuko-VPN/VPN,https://github.com/Yuko-VPN/VPN,Yuko冲浪室之防迷路指南~,20,2021/2/21 14:13
yzslab/kcpvpn,https://github.com/yzslab/kcpvpn,KCP based VPN,38,2021/2/13 17:21
joke/vpn,https://github.com/joke/vpn,vpn² — A decentral VPN,6,2015/5/29 2:21
dlenski/gp-saml-gui,https://github.com/dlenski/gp-saml-gui,Interactively authenticate to GlobalProtect VPNs that require SAML,130,2022/1/23 1:56
macvk/dnsleaktest,https://github.com/macvk/dnsleaktest,An open source script tests VPN connection for DNS Leak.,195,2021/6/8 21:42
jashwanth/miniVPN,https://github.com/jashwanth/miniVPN,"The design and implementation of TLS/SSL VPNs exemplify a number of security principles, including the following: Virtual Private Network , TUN/TAP, IP tunneling ,Routing ,Public-key cryptography, PKI, X.509 certificate ,TLS/SSL programming ,Authentication",18,2018/5/19 1:48
gudlyf/TerraformOpenVPN,https://github.com/gudlyf/TerraformOpenVPN,"Terraform scripts to create a quick OpenVPN server in the cloud (AWS, Google, Azure, more-to-come!)",24,2021/1/7 2:31
ProtonVPN/proton-vpn-settings,https://github.com/ProtonVPN/proton-vpn-settings,ProtonVPN React web application,41,2021/10/6 13:24
hwanz/SSR-V2ray-Trojan-vpn,https://github.com/hwanz/SSR-V2ray-Trojan-vpn,免费白嫖公益机场合集SSR-V2ray/免费vpn-定时更新,109,2022/1/15 13:02
WireGuard/wireguard-vyatta-ubnt,https://github.com/WireGuard/wireguard-vyatta-ubnt,WireGuard for Ubiquiti Devices,1.1k,2021/12/27 1:27
awsdocs/aws-client-vpn-administrator-guide,https://github.com/awsdocs/aws-client-vpn-administrator-guide,"The open source version of the AWS Client VPN Administrator Guide. To submit feedback or requests for changes, submit an issue or make changes and submit a pull request.",12,2022/2/22 7:06
pRiVi/multipath-vpn,https://github.com/pRiVi/multipath-vpn,A vpn which supports failover and multiple connections,27,2015/10/24 23:48
HiddenMotives/VPNGuard,https://github.com/HiddenMotives/VPNGuard,PocketMine-MP Plugin: VPNGuard will prevent players from joining your server behind any type of anonymizer.,19,2019/1/17 15:09
rssnsj/minivtun,https://github.com/rssnsj/minivtun,"A fast, secure and reliable VPN service based on non-standard protocol",222,2021/8/10 18:02
HZYDZT/HZYVPN,https://github.com/HZYDZT/HZYVPN,VPN ios 9,25,2017/6/26 18:46
Rafficer/linux-cli-community,https://github.com/Rafficer/linux-cli-community,Linux command-line client for ProtonVPN. Written in Python.,1.2k,2021/9/17 6:36
pia-foss/desktop,https://github.com/pia-foss/desktop,Private Internet Access - Desktop VPN Client for Windows/macOS/Linux,171,2022/2/24 3:55
lparam/xTun,https://github.com/lparam/xTun,A secure and fast VPN for protect your network traffic,109,2022/1/23 19:08
schlatterbeck/snxvpn,https://github.com/schlatterbeck/snxvpn,Command-line utility to connect to a Checkpoint SSL VPN,50,2020/6/8 21:50
rampageX/FreeRouter_V2,https://github.com/rampageX/FreeRouter_V2,V2 Free Router Based On Dnsmasq IPSET and VPN,1,2020/1/14 1:15
debops/ansible-tinc,https://github.com/debops/ansible-tinc,Configure tinc mesh VPN network,49,2017/7/12 22:48
immqy/ShadowSocks,https://github.com/immqy/ShadowSocks,ShadowSocks-VPN,15,2016/8/15 14:51
lokyshin/Cisco-IPSec-VPN-Install,https://github.com/lokyshin/Cisco-IPSec-VPN-Install,one key to install Cisco IPSec VPN on CentOS/Ubuntu/Debian/Fedora,56,2016/2/13 22:54
chxj1992/shadowsocks-manager-docker,https://github.com/chxj1992/shadowsocks-manager-docker,这是一个基于 shadowsocks-manager webui 插件开发的shadowsocks账号售卖网站的Docker镜像,90,2020/1/9 9:57
zudvpn/ZudVPN,https://github.com/zudvpn/ZudVPN,A mobile application to deploy private VPN servers in the cloud with DNS ad-blocking and other features,102,2022/1/15 9:02
Amebis/eduVPN,https://github.com/Amebis/eduVPN,Windows eduVPN Client,21,2022/2/4 22:15
esemeniuc/ezpptp,https://github.com/esemeniuc/ezpptp,Easy PPTP VPN setup script for Debian based VPS,87,2019/12/19 2:53
awslabs/aws-vpn-migration-scripts,https://github.com/awslabs/aws-vpn-migration-scripts,"AWS VPN Migration scripts that provide a simple way to migrate from a Classic VPN to an AWS VPN connection, using public APIs.",25,2019/7/31 6:07
Emano-Waldeck/vpn-master,https://github.com/Emano-Waldeck/vpn-master,a VPN solution based on two free proxy providers,18,2021/8/28 19:37
StrawDC/OpenVPN-server,https://github.com/StrawDC/OpenVPN-server,OpenVPN服务管理面板解密,12,2020/4/16 15:37
shikanon/socks5proxy,https://github.com/shikanon/socks5proxy,一个简单的socks5代理转发服务(VPN),113,2020/1/31 19:07
arthepsy/pan-globalprotect-okta,https://github.com/arthepsy/pan-globalprotect-okta,PaloAlto Networks GlobalProtect VPN (integrated with OKTA) command-line client,79,2022/1/29 0:22
ericdraken/chrome-vpn,https://github.com/ericdraken/chrome-vpn,Orchestrate half a dozen or so headless Chrome instances connected to random VPNs for global web surfing and content extraction.,28,2020/4/8 3:21
timurb/ansible-digitalocean-vpn,https://github.com/timurb/ansible-digitalocean-vpn,A set of ansible playbooks to bootstrap VPN server at DigitalOcean,36,2016/1/11 3:44
jmhale/terraform-aws-wireguard,https://github.com/jmhale/terraform-aws-wireguard,Terraform module to deploy WireGuard on AWS,105,2021/12/24 14:30
openconnect/openconnect-gui,https://github.com/openconnect/openconnect-gui,MOVED TO https://gitlab.com/openconnect/openconnect-gui,1.1k,2020/12/5 0:32
dsnet/udptunnel,https://github.com/dsnet/udptunnel,Daemon for creating a simple VPN over UDP.,130,2019/6/1 5:28
expressvpn/lightway-core,https://github.com/expressvpn/lightway-core,"Lightway Core is a modern VPN protocol by ExpressVPN, to deliver a VPN experience that’s faster, more secure, and more reliable.",264,2022/2/9 9:59
mikumaycry/IPSecAndIKEv2VPNWithStrongswan,https://github.com/mikumaycry/IPSecAndIKEv2VPNWithStrongswan,一键安装IPsec及IKEv2VPN,48,2017/9/19 9:54
kazimunshimun/VPNAppUI,https://github.com/kazimunshimun/VPNAppUI,,34,2020/10/30 20:48
PandaVPN/panda,https://github.com/PandaVPN/panda,PandaVPN proxy accelerator free server breakthrough geo-restrictions best VPN 2021最新版本下載 官方版本下载,373,2022/1/21 17:37
AnchorFreePartner/hydrasdk-demo-android,https://github.com/AnchorFreePartner/hydrasdk-demo-android,Hydra VPN SDK demo app for Android,46,2020/11/16 23:27
Tesla-Nikola-2012/NordVPN_Randomizer,https://github.com/Tesla-Nikola-2012/NordVPN_Randomizer,Simple Python script that automatically chooses a random country from NordVPN's available country list and logs in to that server for you.,25,2019/7/2 14:29
jippi/docker-pritunl,https://github.com/jippi/docker-pritunl,Ubuntu Xenial + Pritunl,112,2021/9/30 14:23
srijandas07/VPN,https://github.com/srijandas07/VPN,Pose driven attention mechanism,24,2021/5/18 2:27
tenondvpn/tenonvpn-windows,https://github.com/tenondvpn/tenonvpn-windows,tenon vpn for windows,17,2020/11/8 12:36
baoleiji/Qilin-SSLVPN,https://github.com/baoleiji/Qilin-SSLVPN,VPN系统，麒麟SSL VPN系统，为openvpn开发的前台，并重新开发VPN客户端,89,2017/11/27 21:41
VPNht/desktop-legacy,https://github.com/VPNht/desktop-legacy,VPN.ht Desktop Application for Windows and Mac OS X built on top of Electron,83,2018/1/20 9:21
jedisct1/vtun,https://github.com/jedisct1/vtun,"A mirror of VTUN, with some changes",56,2019/7/22 22:08
Rudd-O/qubes-vpn,https://github.com/Rudd-O/qubes-vpn,Leakproof VPN for your Qubes OS system,57,2017/11/3 0:15
S-PRO/react-native-vpn-app,https://github.com/S-PRO/react-native-vpn-app,,43,2018/10/17 19:36
amazon-archives/aws-vpn-monitor,https://github.com/amazon-archives/aws-vpn-monitor,,22,2018/9/3 20:00
ishamfazal/myVPN,https://github.com/ishamfazal/myVPN,,14,2018/3/31 19:33
flupine/VPNSox-CP,https://github.com/flupine/VPNSox-CP,OpenVPN Panel for VPN Providers.,11,2018/11/29 19:52
alexsunday/pyvpn,https://github.com/alexsunday/pyvpn,python vpn server & client.,22,2015/3/16 0:20
avplayer/avpn,https://github.com/avplayer/avpn,a simple vpn implemented based on c++ asio.,67,2022/1/22 9:41
az666/vpn,https://github.com/az666/vpn,翻墙软件合集,9,2018/2/3 14:56
osurf/ezdy,https://github.com/osurf/ezdy,翻墙部落-翻墙软件 翻墙工具 自由门 无界 安卓 vpn,565,2022/1/5 18:46
fanqiehc/ShadowVPN-iOS,https://github.com/fanqiehc/ShadowVPN-iOS,,6,2015/9/23 22:51
zoebchhatriwala/VPNTree,https://github.com/zoebchhatriwala/VPNTree,VPNTree is an android application that use Android VPNService to connect a VPN Server.,17,2017/3/26 14:58
deanishe/alfred-vpn-manager,https://github.com/deanishe/alfred-vpn-manager,Manage Tunnelblick & Viscosity VPN connections from Alfred,136,2019/10/14 0:55
pritunl/pritunl-client,https://github.com/pritunl/pritunl-client,Pritunl GTK OpenVPN client,114,2019/7/4 7:24
abdoxfox/http-ssl-ssh-injector,https://github.com/abdoxfox/http-ssl-ssh-injector,http ssl ssh tunneling vpn for android and linux devices,42,2021/12/25 1:56
iamckn/wireguard_ansible,https://github.com/iamckn/wireguard_ansible,Ansible scripts for the set up a typical wireguard VPN connection,303,2020/11/23 13:26
qq7qsss245/FREE-shadowsock-VPN,https://github.com/qq7qsss245/FREE-shadowsock-VPN,,1,2019/5/25 10:46
freifunk/icvpn-meta,https://github.com/freifunk/icvpn-meta,"InterCity-VPN - Metadata registry (BGP, DNS, Subnet Allocations in 10.0.0.0/8)",29,2021/9/23 19:10
raksss/OpenVPNLite,https://github.com/raksss/OpenVPNLite,for professionals purposes only,22,2018/6/4 10:51
treelite/vpn-config,https://github.com/treelite/vpn-config,VPN Configuration for MiWiFi,32,2014/11/8 12:02
ansible-network/cloud_vpn,https://github.com/ansible-network/cloud_vpn,Ansible Cloud VPN Role,14,2019/5/20 22:06
luojiesi/android-vpn-settings,https://github.com/luojiesi/android-vpn-settings,the android vpn settings src,18,2011/4/6 13:16
VrayoSystems/vtrunkd,https://github.com/VrayoSystems/vtrunkd,Open source SD WAN daemon for linux (network link bonding/trunking/aggregation and multichannel VPN daemon).,206,2020/8/18 10:21
AlexPoilrouge/NordVPN-connect,https://github.com/AlexPoilrouge/NordVPN-connect,Unofficial Gnome-Shell Extension to provide a GUI for the official NordVPN CLI Tool.,57,2021/11/7 22:00
philipperemy/google-news-scraper,https://github.com/philipperemy/google-news-scraper,"Google News Scraper for languages like Japanese, Chinese... [VPN Support]",86,2021/5/7 8:36
Wh1teDrvg0n/safeVPN-THM,https://github.com/Wh1teDrvg0n/safeVPN-THM,iptables rules to only have incoming connections from the machine on TryHackMe,73,2021/10/29 3:38
forbe/tun2http,https://github.com/forbe/tun2http,Android VPN interceptor to send HTTP and HTTPS traffic to a proxy,36,2021/7/10 23:31
tomoncle/pptp-vpn-server,https://github.com/tomoncle/pptp-vpn-server,基于pptp的vpn服务搭建部署脚本,32,2018/4/13 13:44
azirevpn/azclient,https://github.com/azirevpn/azclient,"Customizable VPN client, meant to be simple and sleek.",112,2020/5/6 19:28
rodrigogs/easyvpn,https://github.com/rodrigogs/easyvpn,Easily connect to a VPN in a country of your choice.,496,2019/6/26 11:18
searKing/ggfwzs_in_hack,https://github.com/searKing/ggfwzs_in_hack,hack VIP for chrome-extension 谷歌访问助手,127,2021/1/27 15:54
ibm-cloud-docs/iaas-vpn,https://github.com/ibm-cloud-docs/iaas-vpn,,5,2022/2/10 22:42
0xsha/ZombieVPN,https://github.com/0xsha/ZombieVPN,CVE-2020-12828 PoC and Analysis.,28,2020/7/1 0:03
AcrossFW/VPNet,https://github.com/AcrossFW/VPNet,"All in ONE, ZERO config solution for ShadowSocks/PPTP/VPN/SSH Tunnel Servers' setup",24,2019/3/2 10:13
Vilbrekin/tinc_gui,https://github.com/Vilbrekin/tinc_gui,Android port of tinc VPN with basic GUI,77,2016/5/16 9:09
binkybear/rock3tman,https://github.com/binkybear/rock3tman,Quick script to set up VPN server and reverse VPN for Nethunter,29,2016/8/22 8:55
boukeversteegh/pptpd-monitor,https://github.com/boukeversteegh/pptpd-monitor,Tool for monitoring PPTPD (VPN) connections and traffic,66,2021/3/13 18:13
aequitas/macos-menubar-wireguard,https://github.com/aequitas/macos-menubar-wireguard,macOS menubar icon for WireGuard/wg-quick,165,2021/5/9 16:25
0xf4n9x/SonicWall_SSL-VPN_EXP,https://github.com/0xf4n9x/SonicWall_SSL-VPN_EXP,SonicWALL SSL-VPN Web Server Vulnerable Exploit,39,2021/1/27 13:59
alibaba/kt-connect,https://github.com/alibaba/kt-connect,Manage and Integration with your Kubernetes dev environment more efficient.,738,2022/2/23 11:37
yourkind/tiziVPN,https://github.com/yourkind/tiziVPN,"梯子TOP推荐 PC/Mac/iPhone好用梯子 推荐翻墙梯子软件 科学上网梯子工具 海外加速器梯子 国外vpn 靠谱iPhone/iPad/安卓/Android/Mac/Linux/PC/路由器都可以用的梯子 梯子, 电脑梯子, PC好用梯子, 推荐翻墙梯子软件, 科学上网梯子工具, 靠谱iPhone/Android/Mac/Linux/PC都可以用的梯子",34,2020/9/19 16:07
vx3r/wg-gen-web,https://github.com/vx3r/wg-gen-web,Simple Web based configuration generator for WireGuard. Demo:,782,2022/1/27 4:45
justice3120/bitrise-step-open-vpn,https://github.com/justice3120/bitrise-step-open-vpn,Bitrise step to establish a VPN connection with the specified OpenVPN server.,6,2020/11/10 4:58
jiraphaty/auto-script-vpn,https://github.com/jiraphaty/auto-script-vpn,,7,2020/5/9 13:37
awslabs/aws-vpn-controller,https://github.com/awslabs/aws-vpn-controller,The AWS VPN Controller allows you to create and delete AWS VPNs and connect them to your VPCs using Kubernetes Custom Resource Definitions.,25,2019/4/11 23:58
abhinavsingh/proxy.py,https://github.com/abhinavsingh/proxy.py,"⚡ Fast • 🪶 Lightweight • 0️⃣ Dependency • 🔌 Pluggable • 😈 TLS interception • 🔒 DNS-over-HTTPS • 🔥 Poor Man's VPN • ⏪ Reverse & ⏩ Forward • 👮🏿 ""Proxy Server"" framework • 🌐 ""Web Server"" framework • ➵ ➶ ➷ ➠ ""PubSub"" framework • 👷 ""Work"" acceptor & executor framework",1.8k,2022/2/18 2:42
zhengyuv/VPN,https://github.com/zhengyuv/VPN,一些好用的VPN,10,2018/9/5 11:02
PacktPublishing/OpenVPN-Cookbook-Second-Edition,https://github.com/PacktPublishing/OpenVPN-Cookbook-Second-Edition,This is the code repository for the book OpenVPN Cookbook Second Edition published by Packt,32,2021/1/14 19:58
eduvpn/vpn-server-api,https://github.com/eduvpn/vpn-server-api,VPN Server API,10,2022/2/9 16:10
bjdgyc/anylink,https://github.com/bjdgyc/anylink,AnyLink是一个企业级远程办公 ssl vpn 软件，可以支持多人同时在线使用。基于 openconnect 协议开发，并且借鉴了 ocserv 的开发思路，可以完全兼容 AnyConnect 客户端。,453,2022/2/21 15:13
tenondvpn/tenonvpn-ios,https://github.com/tenondvpn/tenonvpn-ios,tenon vpn for ios,23,2020/5/8 17:16
pencil-box/NetKnight,https://github.com/pencil-box/NetKnight,NetKnight-一款基于vpn的手机流量监控软件,186,2018/12/1 23:05
charlesbao/VPN,https://github.com/charlesbao/VPN,PPTP IKEV2 and SHADOWSOCKS with centos 6.x,7,2016/2/20 21:09
skycoin/skywire,https://github.com/skycoin/skywire,Skywire Node implementation,57,2021/12/13 19:46
Git-Host/vpn,https://github.com/Git-Host/vpn,公共PPTP VPN服务器Web授权工具,6,2015/11/11 2:00
amirisback/vpn,https://github.com/amirisback/vpn,"Viprox VPN, Easy For Reskin VPN",10,2021/10/28 9:19
netzfisch/rpi-vpn-server,https://github.com/netzfisch/rpi-vpn-server,VPN server for the ARM based Raspberry PI,35,2019/1/16 5:53
InvisibleManVPN/InvisibleMan-VPNClient,https://github.com/InvisibleManVPN/InvisibleMan-VPNClient,Free premium PPTP VPN,23,2019/5/23 4:05
i-gaven/myVPN,https://github.com/i-gaven/myVPN,iOS VPN客户端,16,2015/8/18 19:40
andrewpuch/multi_region_vpn_connection,https://github.com/andrewpuch/multi_region_vpn_connection,Connecting multiple regions together via a vpn connection using strongswan.,16,2017/2/13 22:40
jakeday/SurfShark-VPN-GUI,https://github.com/jakeday/SurfShark-VPN-GUI,GUI for connecting to the SurfShark VPN,25,2021/12/21 16:45
ValdikSS/p0f-mtu,https://github.com/ValdikSS/p0f-mtu,p0f with patches to save MTU value and export it via API (for VPN detection),183,2016/4/23 14:53
lunu-bounir/onion-vpn,https://github.com/lunu-bounir/onion-vpn,connect to multiple Tor networks simultaneously to increase speed,14,2021/1/17 16:20
pacien/tincapp,https://github.com/pacien/tincapp,Android binding and user interface for the tinc mesh VPN daemon.,121,2021/7/12 6:34
confirmedcode/Confirmed-iOS,https://github.com/confirmedcode/Confirmed-iOS,Confirmed VPN client for iOS,25,2021/2/11 12:40
fruho/fruhoapp,https://github.com/fruho/fruhoapp,Fruho VPN Manager - Universal VPN Client |,29,2018/7/30 22:48
233boy/tinyFecVPN,https://github.com/233boy/tinyFecVPN,tinyFecVPN 一键安装脚本,10,2018/3/10 13:44
jaiden-d/setup-strongswan-vpn-account,https://github.com/jaiden-d/setup-strongswan-vpn-account,Easily add VPN accounts to ipsec-secrets and chap-secrets,32,2016/8/13 3:20
cmol/punchVPN,https://github.com/cmol/punchVPN,punchVPN - Wrapper around openVPN to make p2p VPN with both peers behind nat,34,2013/5/2 15:52
amussey/FreeNAS-Transmission-OpenVPN,https://github.com/amussey/FreeNAS-Transmission-OpenVPN,These scripts will configure Transmission (the BitTorrent client) to launch and run only through OpenVPN. They are designed to be run on top of the Transmission jail for FreeNAS.,52,2016/6/29 8:23
rajannpatel/Pi-Hole-on-Google-Compute-Engine-Free-Tier-with-Full-Tunnel-and-Split-Tunnel-Wireguard-VPN-Configs,https://github.com/rajannpatel/Pi-Hole-on-Google-Compute-Engine-Free-Tier-with-Full-Tunnel-and-Split-Tunnel-Wireguard-VPN-Configs,"Run your own privacy-first ad blocking service at home, or in the cloud for free with Google Cloud Services.",499,2022/2/7 8:20
hsqf/FREE-VPN,https://github.com/hsqf/FREE-VPN,"我自己分享的一些免费ss,ssr,v2ray机场以及免费VPN，白嫖为主",1,2020/4/15 16:16
ventx/Terraform-AWS-OpenVPNServer,https://github.com/ventx/Terraform-AWS-OpenVPNServer,OpenVPN and Access Server with Letsencrypt on EC2,18,2021/3/27 1:15
ustclug/lug-vpn-web,https://github.com/ustclug/lug-vpn-web,LUG VPN 申请系统,19,2021/9/12 0:44
kavun/free-vpn,https://github.com/kavun/free-vpn,A list of free VPN services,30,2020/5/4 10:54
wise2ck8s/get-kubernetes-packages,https://github.com/wise2ck8s/get-kubernetes-packages,Get Kubernetes Packages without VPN,13,2019/5/24 12:50
russdill/tunsocks,https://github.com/russdill/tunsocks,"User-level IP forwarding, SOCKS proxy, and HTTP proxy for VPNs that provide tun-like interface",194,2019/10/31 12:31
vpnplatform/VPN-Platform,https://github.com/vpnplatform/VPN-Platform,An easy web based interface to manage multiple VPN services via a web browser,13,2012/7/8 20:50
zhengchun/LocalVPN-Kotlin,https://github.com/zhengchun/LocalVPN-Kotlin,"Asynchronous & Coroutine Local VPN Service for Android, Written in Kotlin.",21,2018/5/30 17:10
BishopFox/pwn-pulse,https://github.com/BishopFox/pwn-pulse,Exploit for Pulse Connect Secure SSL VPN arbitrary file read vulnerability (CVE-2019-11510),126,2020/1/16 1:01
ProtonVPN/linux-app,https://github.com/ProtonVPN/linux-app,Official ProtonVPN Linux app,147,2021/12/7 17:21
lastcosmonaut/docker-m1-vpn-workaround,https://github.com/lastcosmonaut/docker-m1-vpn-workaround,,48,2021/3/19 16:10
nealy/one-key-vpn-server,https://github.com/nealy/one-key-vpn-server,一键搭建 IPSec IKEv2 VPN 服务器，适用于 CentOS 6.x 和 Ubuntu,24,2016/4/27 17:32
korylprince/OpenVPN-Client-Generator,https://github.com/korylprince/OpenVPN-Client-Generator,An OpenVPN utility to create client bundles.,20,2017/9/8 3:57
MambaTech-git/VPN,https://github.com/MambaTech-git/VPN,ExNorVPN free,12,2020/6/6 10:29
xyuanmu/XX-Mini,https://github.com/xyuanmu/XX-Mini,👻 XX-Net 精简版,464,2018/5/28 11:25
gawen/WireHub,https://github.com/gawen/WireHub,"🌍 Decentralized, peer-to-peer and secure overlay networks",475,2019/7/2 16:12
KevinColemanInc/awesome-privacy,https://github.com/KevinColemanInc/awesome-privacy,💡Limiting personal data leaks on the internet,666,2021/11/9 5:20
toolsprods/SniffVPN,https://github.com/toolsprods/SniffVPN,Traffic monitor for your VPN,27,2016/7/19 1:43
norouter/norouter,https://github.com/norouter/norouter,NoRouter: IP-over-Stdio. The easiest multi-host & multi-cloud networking ever. No root privilege is required.,278,2022/2/8 9:41
tualatrix/vpn-indicator,https://github.com/tualatrix/vpn-indicator,The OpenVPN indicator for Ubuntu,25,2016/10/11 5:01
nevill/racoon-vpn-config,https://github.com/nevill/racoon-vpn-config,Racoon based IPSec VPN configuration,34,2014/5/24 23:47
yousseb/softether-server,https://github.com/yousseb/softether-server,Tutorial on creating soft-ether VPN server,38,2020/3/30 3:04
Silectis/multi-cloud-vpn,https://github.com/Silectis/multi-cloud-vpn,,7,2020/6/9 5:54
gzm55/docker-vpn-client,https://github.com/gzm55/docker-vpn-client,VPN clients in docker based on alpine.,13,2019/9/18 16:29
abrasive/nxBender,https://github.com/abrasive/nxBender,Open source client for netExtender SSL VPNs,32,2021/7/5 22:10
net-byte/vTunnel,https://github.com/net-byte/vTunnel,A simple android VPN app.,19,2022/2/17 0:26
dan-v/dosxvpn,https://github.com/dan-v/dosxvpn,Easily deploy your own personal VPN server with DNS adblocking running on DigitalOcean,295,2021/1/31 6:10
weichenlin/NativeToyVpn,https://github.com/weichenlin/NativeToyVpn,android vpn by native code,17,2013/12/20 11:57
gonzopancho/VPNHelper,https://github.com/gonzopancho/VPNHelper,VPN Helper is a iOS App running under iPhone/iPod Touch/iPad. It's a client side for our VeryFastVPN project.,3,2013/5/1 2:21
ShVerni/Raspberry-Pi-VPN-Gateway,https://github.com/ShVerni/Raspberry-Pi-VPN-Gateway,Raspberry Pi VPN gateway installer for Private Internet Access,43,2019/3/16 14:18
nixelsolutions/rancher-vpn-server,https://github.com/nixelsolutions/rancher-vpn-server,A docker image for extending your Rancher Network (to your office for example) using a VPN network. This is the server image which will run as a Rancher container,20,2016/4/28 23:07
samm-git/jvpn,https://github.com/samm-git/jvpn,Perl script to connect to the Juniper VPN with Host Checker enabled,75,2017/1/27 23:41
dlenski/what-vpn,https://github.com/dlenski/what-vpn,Identify servers running various SSL VPNs based on protocol-specific behaviors,24,2022/1/8 13:05
mozsoy/MyVpnService,https://github.com/mozsoy/MyVpnService,Create a simple local vpn service on Android Mobile,21,2016/5/2 11:30
antiless/SofaVPN,https://github.com/antiless/SofaVPN,A simple free VPN,23,2019/4/6 14:08
git-sgmoore/OpenVPN_Ipsec_L2tp_server_on_Digital_Ocean,https://github.com/git-sgmoore/OpenVPN_Ipsec_L2tp_server_on_Digital_Ocean,Steps I take when setting up a VPN server on Digital Ocean,150,2021/10/5 0:09
zreigz/tuntap-vpn,https://github.com/zreigz/tuntap-vpn,Simple VPN implementation in Go,11,2016/12/27 16:50
greenuuu/greendot-android,https://github.com/greenuuu/greendot-android,绿点加速器android客户端,27,2018/2/9 21:53
imjacobclark/ubuntu-vpn-server,https://github.com/imjacobclark/ubuntu-vpn-server,Ubuntu 16.04 disposable VPN bootstrapper 🍻,29,2020/1/15 18:12
magic7s/k8s-hybrid-cloud,https://github.com/magic7s/k8s-hybrid-cloud,Kubernetes Hybrid Cloud with Istio and VPN,31,2019/6/15 0:42
